,id,texto,polaridade,sentimento
560,884910364479152128,Gol prevê 2º tri positivo e sobe na bolsa. https://t.co/XD3rbfuHoe,1,1
561,884819986853875713,Lojas Americanas publica comunicado de resgate de debêntures da 2ª série da 8ª emissão. https://t.co/7pyLL8O9pY,0,0
562,884487634864812034,Santander publica aviso aos acionistas sobre o aumento do capital. https://t.co/FuBcJKPPOP,0,0
563,884397087751852032,"BR Malls publica ata da reunião do conselho de administração realizada dia 12 de Junho, às 15h00. https://t.co/y88DUuZdan",0,0
564,883340112070938624,Embraer publica das reuniões ordinárias do conselho de administração realizadas dias 19 de Janeiro e 02 de Junho. https://t.co/aYt9VvrDHF,0,0
565,883098443887112192,"CVC tem alta de 13,8% em reservas no 2º trimestre. https://t.co/eg3lrss80Z",1,1
566,883083315028393984,Ação da Gol sobe com estimativa positiva. https://t.co/EiFJfDC6PB,1,1
567,882977761828253699,Magazine Luiza publica atas das reuniões do conselho de administração e fiscal realizadas dia 30 de Maio. https://t.co/7mMgVY74xj,0,0
568,882675828097777664,Gol publica fato relevante referente à atualização ao investidor. https://t.co/azRnwCFVOI,0,0
569,882585247010959360,"Cielo publica ata da assembleia geral ordinária e extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/qlwVg4yEFD",0,0
570,882343471079710720,"Gol publica ata da reunião do conselho de administração realizada dia 26 de Junho, às 09h00. https://t.co/33BPhRj618",0,0
571,882283169306882050,Cielo publica aviso aos acionistas referente ao pagamento de juros sobre o capital próprio. https://t.co/PwIRnMMoHc,0,0
572,881935843782516737,Vale publica aviso aos acionistas sobre a abertura de prazo para a conversão voluntária de ações preferenciais. https://t.co/mbgCH1AU4y,0,0
573,880878832382877699,Ecorodovias publica atas das reuniões do conselho de administração realizadas dias 26 de Abril e 24 de Março. https://t.co/UPH5evQk5e,0,0
574,880803501655425024,"JBS publica ata da reunião do conselho de administração realizada dia 08 de Maio, às 11h00. https://t.co/zhq2CXr8Cj",0,0
575,880139036941332480,"CCR publica ata da reunião do conselho de administração realizada dia 26 de Junho, às 09h00. https://t.co/FPbiJnJtsR",0,0
576,880078742403645440,"Vale publica ata da assembleia geral extraordinária realizada dia 27 de Junho, às 11h00. https://t.co/dOXGlkWHnb",0,0
577,879716292286181376,"BR Malls publica ata da reunião do conselho de administração realizada dia 05 de Junho, às 15h00. https://t.co/ShffIpcDHM",0,0
578,879444396185464833,"Taesa realiza assembleia geral extraordinária dia 26 de Julho, às 11h00. https://t.co/hDCsRKMdaf",0,0
579,879414200363360257,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 22 de Junho, às 10h00. https://t.co/KPpuieFDc7",0,0
580,879353909130788864,"CCR publica ata da reunião do conselho de administração realizada dia 07 de Julho, às 10h00. https://t.co/92wSarC32y",0,0
581,878236600467169280,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 21 de Junho, às 14h30. https://t.co/8bVpDzOMAg",0,0
582,877300234472345600,"JBS publica ata das assembleias gerais ordinária e extraordinária realizadas dia 28 de Abril, às 14h00. https://t.co/JkAZ6VZ2A6",0,0
583,877179375124447233,"Santander realiza assembleia geral extraordinária dia 20 de Julho, às 15h00. https://t.co/WRH3F7alGC",0,0
584,877149800331923456,"Gol estima lucro por ação entre R$ 0,38 e R$ 0,52 em 2017. https://t.co/EVw0BQ32iq",1,1
585,874343092522012674,"Ultrapar está com negócios bem posicionados, diz acionistas. https://t.co/ryP1W9hi9k",1,0
586,873164044605284352,WEG publica ata da reunião do conselho de administração realizada dia 25 de Abril. https://t.co/tEI56SJhpr,0,0
587,872815562786828289,"Taesa realiza assembleia geral extraordinária dia 23 de Junho, às 11h00. https://t.co/RhYC9P1Xj4",0,0
588,872589122099175424,Santander compra banco popular após BCE identificar provável falência. https://t.co/svDOdKMNz5,1,1
589,872513647515402247,"Embraer publica ata da assembleia geral extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/414FlOu38P",0,0
590,872204058697777152,BR Malls e Aliansce negociam fusão. https://t.co/wctJII7uQA,1,0
591,872181445506342917,"JBS publica fato relevante sobre a venda de suas operações de carne bovina na Argentina, Paraguai e Uruguai. https://t.co/5HL60zkd7b",0,0
592,872158763679186945,Magazine Luiza publica atas das reuniões extraordinárias do conselho realizadas dias 03 e 25 de Abril. https://t.co/G75Tc1x2aq,0,0
593,871758713870221316,Embraer publica aviso aos acionistas sobre o pagamento de juros sobre o capital próprio. https://t.co/e2dnOycZMq,0,0
594,871713317211000832,"Bradesco publica ata da reunião extraordinária do conselho de administração realizada dia 02 de Janeiro, às 07h30. https://t.co/yFJpwnxafJ",0,0
595,870701712545259521,"BR Malls publica ata da reunião do conselho de administração realizada dia 22 de Maio, às 19h00. https://t.co/zHedv8rdlz",0,0
596,870671545680711680,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 05 de Maio, às 16h00. https://t.co/nA025ygYjv",0,0
597,870339311048294400,"BR Malls publica ata da reunião do conselho de administração realizada dia 27 de Abril, às 10h00. https://t.co/UkXCOTpGWY",0,0
598,869629690016919553,"Magazine Luiza publica ata da reunião extraordinária do conselho realizada dia 25 de Maio de 2016, às 16h00. https://t.co/cGK2ijFsPj",0,0
599,869599469020610565,"EDP Energias do Brasil publica ata da 238 reunião do conselho de administração realizada dia 02 de Maio, às 09h00. https://t.co/LeMNlPC7Gc",0,0
600,869252152480366593,"CCR publica ata da reunião do conselho de administração realizada dia 09 de Março, às 09h00. https://t.co/sd486jRMHX",0,0
601,868172464324579328,"Grupo Fleury realiza assembleia geral extraordinária dia 28 de Junho, às 14h00. https://t.co/kK15ieXyk9",0,0
602,867772428516196352,"Santander publica ata da reunião do conselho de administração realizada dia 25 de Abril, às 11h05. https://t.co/iW5kx9lKfR",0,0
603,867092972978024448,BR Malls publica fato relevante sobre precificação. https://t.co/De1jhgjJME,0,0
604,867062745283403776,"Klabin publica ata da assembleia geral extraordinária realizada dia 28 de Abril, às 14h30. https://t.co/Hl3WOpOuqq",0,0
605,867002259103723520,"BR Malls publica ata da reunião do conselho de administração realizada dia 11 de Abril, às 10h00. https://t.co/hELhL8nYl8",0,0
606,866760746281185281,"Klabin publica ata da reunião extraordinária do conselho realizada dia 26 de Abril, às 14h00. https://t.co/vGV9mB6ky5",0,0
607,866670117387739137,"BR Malls publica ata da reunião do conselho de administração realizada dia 09 de Maio, às 08h00. https://t.co/u5tsSLQ8O7",0,0
608,865635759054663683,"CCR publica ata da assembleia geral ordinária e extraordinária realizada dia 11 de Abril, às 15h00. https://t.co/wkY7fGitpF",0,0
609,865590452015185920,BR Malls publica ata da reunião do conselho e da assembleia geral extraordinária e realizadas dias 08 e 10 de Maio. https://t.co/2iLVRh8yZn,0,0
610,865288472894033920,CVC publica fato relevante sobre a finalização do Laudo Grupo Trend referente ao início do artigo 256. https://t.co/srvCnnatjq,0,0
611,865258271619383296,"Lojas Americanas publica ata das assembleias gerais ordinária e extraordinária realizada dia 27 de Abril, às 14h00. https://t.co/AXR5HDoM6S",0,0
612,864556252126425088,"WEG publica extrato da ata da assembleia geral ordinária realizada dia 25 de Abril, às 16h00. https://t.co/fafGlUee15",0,0
613,864526065393389568,"Vale publica extrato da ata da reunião extraordinária do conselho realizada dia 11 de Maio, às 16h00. https://t.co/FQtdUIvTO7",0,0
614,864254227060854784,Azul reverte prejuízo para lucro de R$ 55 milhões no trimestre. https://t.co/nnL9XpqSk3,1,1
615,864193896242393088,"Vale realiza assembleia geral extraordinária dia 27 de Junho, às 11h00. https://t.co/ymqFXXWa9l",0,0
616,864163687862603776,"Gol publica ata da reunião do conselho de administração realizada dia 09 de Maio, às 14h30. https://t.co/ygrg71uhuK",0,0
617,864133425124573184,BR Malls publica atas das reuniões do conselho de administração realizadas dias 02 e 08 de Maio. https://t.co/wNtannKTKq,0,0
618,863151948048068608,BB tem ganho maior com queda em provisões. https://t.co/9D9KVLBcBf,1,1
619,863121768638279680,"Ultrapar Participações publica ata da reunião do conselho de administração realizada dia 10 de Maio, às 14h30. https://t.co/GqF8NK8xLV",0,0
620,863091576754622464,Magazine Luiza pode captar R$ 1 bi. https://t.co/TKALiaCOl0,1,1
621,862744318792142849,"Lucro ajustado do BB sobe 95,6% no 1º trimestre, para R$ 2,515 bilhões. https://t.co/mm1hAw6M3E",1,1
622,862661004760666113,"Lucro líquido da CVC cresce 7,4% no 1º trimestre, para R$ 67 milhões. https://t.co/f31AsnD8rp",1,1
623,862427192923475970,Itaú Unibanco Holding publica fato relevante sobre negociação para aquisição de participação acionária minoritária. https://t.co/FVNG3FfXf2,0,0
624,862412084457426948,Weg publica ata da reunião do conselho de administração realizada dia 21 de Março. https://t.co/0n77Ejz2t3,0,0
625,862381950266429440,"Magazine Luiza publica da reunião do conselho de administração realizada dia 24 de Abril, às 09h00. https://t.co/5WBeDd8k6c",0,0
626,862291219006857218,BR Malls publica ata da reunião do conselho e da assembleia geral ordinária e extraordinária realizadas dia 28.04. https://t.co/anb9VOofZl,0,0
627,862079883631112193,Ecorodovias volta ao lucro no 1º trimestre. https://t.co/zIVl3mFoFv,1,1
628,862064815510097920,BR Malls publica fato relevante sobre emissão de valores mobiliários. https://t.co/GORhFcHX0E,0,0
629,862019535091707904,Bradesco publica atas das reuniões do conselho de administração realizadas dias 23 e 24 de Fevereiro. https://t.co/cykUpPKwcG,0,0
630,861657184249274368,BR Malls publica fato relevante sobre notícia divulgada na mídia. https://t.co/OPthUaF9ox,0,0
631,860585060680052739,"Suzano Papel e Celulose publica ata da reunião do conselho de administração realizada dia 01 de Março, às 17h00. https://t.co/sJ5LKJAZLq",0,0
632,860554876102868994,"Multiplan tem abril acima da expectativa, diz CEO. https://t.co/hj1N16hZXW",1,0
633,860267971155030017,Gerdau reverte passivo e lucro salta no primeiro trimestre. https://t.co/Q2BshY938A,1,1
634,860177400671473669,"CCR publica ata da reunião do conselho de administração realizada dia 26 de Abril, às 12h00. https://t.co/V0bs4OeKni",0,0
635,859875418438062080,Itaú fecha trimestre com lucro acima de R$ 6 bilhões. https://t.co/y1JmRa1bGZ,1,1
636,859815001217003520,"Grupo Fleury publica ata da assembleia geral ordinária e extraordinária realizada dia 12 de Abril, às 10h00. https://t.co/NKCvKDoHfG",0,0
637,859543194123612160,"Marfrig publica ata da assembleia geral ordinária realizada dia 28 de Abril, às 10h00. https://t.co/X6vlV808da",0,0
638,859513000675422209,"BR Malls realiza assembleia geral extraordinária dia 10 de Maio, às 14h00. https://t.co/z6yLNuBX73",0,0
639,857731221513809920,"Lucro líquido da Vale sobe 25% no trimestre e alcança R$ 7,891 bilhões. https://t.co/7gRUhrQco8",1,1
640,857716134757498881,"Bradesco vê alta de 13% no lucro ajustado no trimestre, para 4,6 bi. https://t.co/8p1ejuX3Cm",1,1
641,857670870420074496,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 06 de Abril, às 10h30. https://t.co/od8oevybR3",0,0
642,857595291385692161,Klabin publica aviso aos debenturistas sobre pagamento de dividendos intermediários. https://t.co/2x8t02Kmij,0,0
643,857361248199036929,"Klabin publica ata da reunião extraordinária de diretoria realizada dia 27 de Março, às 10h30. https://t.co/Sn4fnGUAEy",0,0
644,857353761542615041,Santander publica aviso aos acionistas sobre declaração e pagamento de juros sobre o capital próprio. https://t.co/0kdyTTffwJ,0,0
645,857323596867407872,"Lucro gerencial do Santander Brasil sobe 37,7% no trimestre. https://t.co/w1MnQCBlfU",1,1
646,857315971845033988,"CCR publica ata da reunião do conselho de administração realizada dia 10 de Abril, às 09h40. https://t.co/nVSsrBKHV5",0,0
647,857006457136586753,Possível aquisição eleva ação da Natura. https://t.co/6rAMaXxxHE,1,1
648,856976303660171265,"CCR publica ata da reunião do conselho de administração realizada dia 24 de Fevereiro, às 09h00. https://t.co/bwACiHjjXj",0,0
649,856961193273065472,"Qualicorp publica ata da reunião do conselho de administração realizada dia 27 de Março, às 17h00. https://t.co/KBr1DaJZHg",0,0
650,856946136455806976,BR Malls publica atas das reuniões do conselho de administração realizadas dias 17 e 27 de Março. https://t.co/QzfHuMVXKe,0,0
651,856931009002131458,"Vale publica ata da assembleia geral ordinária realizada dia 20 de Abril, às 11h00. https://t.co/vgjqdpkwy5",0,0
652,856583758048370690,Ultrapar Participações publica ata da assembleia geral ordinária e extraordinária realizada dia 19 de Abril. https://t.co/lLbDCPbViw,0,0
653,856568594079076352,"Ecorodovias publica ata da reunião do conselho de administração realizada dia 23 de Fevereiro, às 08h00. https://t.co/1PRnPFnH4s",0,0
654,856553523860967424,Fleury CPMA publica relatório de administração de 2016. https://t.co/q0cEaQgR9H,0,0
655,855194507800973312,Vale registra alta de 11% na produção de minério de ferro no 1º tri. https://t.co/MDnb1J7zRy,1,1
656,855164315258822656,"JBS publica ata da assembleia geral extraordinária realizada dia 15 de Março, às 10h00. https://t.co/6nlYlOtL2A",0,0
657,854424472811601921,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 13 de Abril, às 10h00. https://t.co/PJkbR283mg",0,0
658,854394300624515073,"Taesa publica ata da assembleia geral extraordinária realizada dia 20 de Março, às 11h00. https://t.co/naqUYwDeB5",0,0
659,854047031584837632,"Santander publica ata da assembleia geral extraordinária realizada dia 21 de Dezembro, às 16h00. https://t.co/Zv9eiy1339",0,0
660,852627626560827393,Embraer publica aviso aos acionistas sobre pagamento de dividendos. https://t.co/6Z3QnDf02U,0,0
661,852612536319053824,"Klabin realiza assembleia geral extraordinária dia 28 de Abril, às 14h30. https://t.co/qxofIzXofZ",0,0
662,852204861970161664,"Suzano Papel e Celulose realiza assembleia geral ordinária e extraordinária dia 28 de Abril, às 09h30. https://t.co/EfGsCz17aP",0,0
663,851902837814685696,"Iguatemi Shoppings Centers realiza assembleia geral ordinária dia 26 de Abril, às 10h00. https://t.co/dhE5egC4gQ",0,0
664,851857562383331332,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 07 de Abril, às 10h00. https://t.co/emsEns3QzB",0,0
665,851495170109583360,"JBS publica ata da reunião do conselho de administração realizada dia 13 de Março, às 10h00. https://t.co/6lbqQpp8tJ",0,0
666,850408003727753216,"Bradesco publica ata da reunião extraordinária do conselho realizada dia 20 de Janeiro, às 17h30. https://t.co/MtRJtjNKcZ",0,0
667,850098372157599744,Santander publica fato relevante sobre oferta pública de distribuição secundária com esforços restritos. https://t.co/UamAbWtmWz,0,0
668,850075801865392128,"BR Malls publica ata da reunião do conselho de administração realizada dia 15 de Março, às 11h00. https://t.co/dVepvOcOzv",0,0
669,849728527381430278,"Cielo publica atas das reuniões ordinárias e extraordinárias realizadas dias 02, 26 e 30.01 e 22.02. https://t.co/q1HbfOn1gY",0,0
670,849713424225447936,"Santander publica ata da reunião do conselho de administração realizada dia 22 de Fevereiro, às 08h30. https://t.co/IV4EMtlobZ",0,0
671,849698352543539201,Bradesco publica atas das reuniões extraordinárias do conselho realizadas dias 06 e 08 de Fevereiro. https://t.co/kOTjwAJKe1,0,0
672,849683225807138821,"Taesa realiza assembleia geral extraordinária dia 20 de Abril, às 10h30. https://t.co/KbQA7hQaPC",0,0
673,849396308699791360,Vendas da CVC sobem 12% até Março. https://t.co/08K5xG8rAu,1,1
674,849381228822310914,"Magazine Luiza realiza assembleia geral extraordinária dia 20 de Abril, às 11h30. https://t.co/PdCngPGfdB",0,0
675,849351058375757825,"Gol realiza assembleia geral ordinária dia 20 de Abril, às 10h00. https://t.co/uxkSEEYszq",0,0
676,847886367963131904,"Itaú Unibanco Holding publica ata da reunião do conselho de administração realizada dia 06 de Fevereiro, às 17h00. https://t.co/X5uYPECuHT",0,0
677,847478670532812800,"CCR publica ata da reunião do conselho de administração realizada dia 09 de Fevereiro, às 17h00. https://t.co/Gn8GS060ie",0,0
678,847214365073948672,"B2W Companhia Digital realiza assembleia geral ordinária e extraordinária dia 27 de Abril, às 10h00. https://t.co/OB5EkkUp6e",0,0
679,847206922839363584,"Taesa realiza assembleia geral ordinária dia 28 de Abril, às 11h00. https://t.co/MFLMXtn261",0,0
680,847191782500782080,"Lojas Americanas realiza assembleia geral ordinária e extraordinária dia 27 de Abril, às 14h00. https://t.co/xdn1rMM3SW",0,0
681,847153977301045248,"Banco Santander realiza assembleia geral ordinária dia 28 de Abril, às 15h00. https://t.co/tBZ2shHEOa",0,0
682,847123788089188353,"Sabesp tem ganho anual recorde de R$ 2,9 bilhões. https://t.co/MeW1Bt41xu 

E no Valor RI: https://t.co/DmE6wcrC66",1,1
683,846836891613872132,"CCR publica ata da reunião do conselho de administração realizada dia 16 de Março, às 09h00. https://t.co/knYE3boMwp",0,0
684,846821802215182336,"BR Malls publica ata da reunião do conselho de administração realizada dia 12 de Janeiro, às 19h30. https://t.co/vAlDJ7OP5Y",0,0
685,846806695712096257,"BR Malls realiza assembleia geral ordinária e extraordinária dia 28 de Abril, às 14h00. https://t.co/sxKPJu7HHz",0,0
686,846799232946372608,"Qualicorp realiza assembleia geral ordinária dia 28 de Abril, às 10h00. https://t.co/viVy8gGpBK",0,0
687,846769040827863040,"Marfrig realiza assembleia geral ordinária dia 28 de Abril, às 10h00. https://t.co/ccKcVdR0LX",0,0
688,846482128657362944,"BRF realiza assembleia geral ordinária e extraordinária dia 26 de Abril, às 11h00. https://t.co/lSgOwUaIm5",0,0
689,846467025136439296,"JBS realiza assembleia geral ordinária e extraordinária dia 28 de Abril, às 14h00. https://t.co/lTrgb67tsa",0,0
690,845009857359069186,"Klabin publica ata da assembleia geral extraordinária realizada dia 02 de Março, às 14h30. https://t.co/xYkrf2l5Ib",0,0
691,844685279436984320,"WEG realiza assembleia geral ordinária dia 25 de Abril, às 16h00. https://t.co/lw0B1GT1Pw",0,0
692,844655089717534720,WEG publica aviso aos acionistas referente ao juros sobre o capital próprio. https://t.co/6fwzyn9HSp,0,0
693,844624951013490688,"BR Malls publica ata da reunião do conselho de administração realizada dia 26 de Outubro, às 11h30. https://t.co/zYf3cwv9eg",0,0
694,844594724879175681,Bradespar publica relatório de administração de 2016. https://t.co/11jA1LDAEE,0,0
695,844217175271489538,"Vale realiza assembleia geral ordinária dia 20 de Abril, às 11h00. https://t.co/ARKAxSZ2aP",0,0
696,843937790693986305,"Ultrapar realiza assembleia geral ordinária e extraordinária dia 19 de Abril, às 16h00. https://t.co/V8v29r3klJ",0,0
697,843907584981700608,"Itaú Unibanco Holding realiza assembleia geral ordinária e extraordinária dia 19 de Abril, às 15h00. https://t.co/BGexdeAl8d",0,0
698,843832042764865537,Multiplan publica relatório de administração de 2016. https://t.co/VTkt0w8csM,0,0
699,843830704467316736,"BR Malls publica ata da reunião do conselho de administração realizada dia 20 de Dezembro, às 14h30. https://t.co/aAaX5i4Kzq",0,0
700,842829175492923392,"Magazine Luiza realiza assembleia geral ordinária dia 20 de Abril, às 11h00. https://t.co/e1YHcvvVZY",0,0
701,842459239788474369,Cielo publica aviso aos acionistas sobre pagamento de dividendos. https://t.co/Wjglfk4jmJ,0,0
702,842065454864715778,MRV Engenharia publica relatório de administração de 2016. https://t.co/3uj1PArBMr,0,0
703,841997532666462208,Vale publica relatório de administração de 2016. https://t.co/zWadPUNjFW,0,0
704,841740915249160193,"Embraer publica ata da reunião ordinária do conselho realizada dia 08 de Dezembro, às 10h00. https://t.co/HXhlnVIZ3S",0,0
705,841725804132368384,"BR Malls publica ata da assembleia geral extraordinária realizada dia 22 de Fevereiro, às 14h00. https://t.co/yhClJZQ78S",0,0
706,841695595467296768,Gerdau publica relatório de administração de 2016. https://t.co/QjkXvdlniB,0,0
707,841416236479201287,Marfrig publica atas das reuniões do conselho de administração realizadas dias 09 e 31 de Janeiro. https://t.co/3y9HWE36qW,0,0
708,841386001373229057,"Cielo realiza assembleia geral ordinária e extraordinária dia 12 de Abril, às 10h00. https://t.co/Gc2MF0eo4Z",0,0
709,841325566427049988,"EDP Energias do Brasil realiza assembleia geral ordinária e extraordinária dia 12 de Abri, às 10h00. https://t.co/V1Q7ZdOFRC",0,0
710,841310464369909760,Taesa publica relatório de administração de 2016. https://t.co/byry3r8zaU,0,0
711,840336638387597313,"B2W Companhia Digital realiza assembleia geral extraordinária dia 25 de Março, às 12h00. https://t.co/CcyOT4AzqZ",0,0
712,840321508820025344,"CCR realiza assembleia geral ordinária e extraordinária dia 11 de Abril, às 15h00. https://t.co/5YRvU8jY1P",0,0
713,840306419161276416,"Lojas Americanas publica ata da reunião do conselho de administração realizada dia 08 de Março, às 19h00. https://t.co/hg6WTtDSWn",0,0
714,840298840896987136,"Grupo Fleury realiza assembleia geral ordinária e extraordinária dia 12 de Abril, às 10h00. https://t.co/HoHIwOy5mO",0,0
715,840291348817276929,Marfrig publica relatório de administração de 2016. https://t.co/cJ4q6djinb,0,0
716,840283702332665857,"Embraer realiza assembleia geral ordinária dia 12 de Abril, às 10h00. https://t.co/a45rWzCDke",0,0
717,840276212014600193,Grupo EDP Energias do Brasil publica relatório de administração de 2016. https://t.co/cpGenFjevV,0,0
718,840246024425885698,"Cyrela vai de prejuízo a lucro de R$ 2,4 milhões no 4º trimestre. https://t.co/Dz26Oi1CFn 

E no Valor RI: https://t.co/Pbo0RdS6HP",1,1
719,840205442135543808,"Fleury quase triplica lucro no quarto trimestre. https://t.co/GkLYWaD2DV 

E no Valor RI: https://t.co/h7zE5h5nk2",1,1
720,839966645116416004,Lucro da Embraer dispara em 2016. https://t.co/NGSRl1XVS1,1,1
721,839951561455513602,Embraer publica aviso aos acionistas referente ao juros  sobre o capital próprio. https://t.co/6BP3vGD49v,0,0
722,839921362198233090,Banco do Brasil publica relatório de administração de 2016. https://t.co/hAVEV9cJD6,0,0
723,839901141588664320,Grupo Tim publica relatório de administração de 2016. https://t.co/RCdwb2fBrm,0,0
724,839868515406446593,Klabin publica aviso aos acionistas sobre o pagamento de dividendos complementares. https://t.co/0RkFfFr3za,0,0
725,839584054064345094,"Klabin publica ata da reunião extraordinária do conselho de administração realizada dia 31 de Janeiro, às 10h00. https://t.co/fhiEdGImvP",0,0
726,839551493963411456,"Itaú Unibanco Holding publica ata da reunião do conselho de administração realizada dia 09 de Dezembro, às 16h00. https://t.co/mRWmdgDZvr",0,0
727,839528756712636417,Gerdau e Metalúrgica Gerdau publicam fato relevante sobre contrato de permuta de ações. https://t.co/IkVe3AHclr,0,0
728,839108389535903744,CCR publica relatório de administração de 2016. https://t.co/5zRn0ur6Pm,0,0
729,838803983577788416,"Marfrig realiza assembleia geral ordinária dia 06 de Abril, às 10h00. https://t.co/eZg8tJhRx2",0,0
730,837739524172234752,"Taesa realiza assembleia geral extraordinária dia 20 de Março, às 11h00. https://t.co/O35ZL8xVDe",0,0
731,837649403288637440,Iguatemi Empresa de Shopping Center publica relatório de administração de 2016. https://t.co/uMLVSoCINx,0,0
732,837346946146840579,Bradesco Administradora de Consórcios publica relatório de administração de 2016. https://t.co/BUVDYD56Xi,0,0
733,837059978468945920,"Marfrig publica ata da reunião do conselho de administração realizada dia 22 de Fevereiro, às 18h00. https://t.co/clcPSqCQf8",0,0
734,837029781522812928,"Bradesco publica ata da reunião extraordinária do conselho de administração realizada dia 07 de Dezembro, às 17h30. https://t.co/nNMUfJFywg",0,0
735,835232985549058050,"Vale publica ata da reunião ordinária do conselho de administração realizada dia 22 de Fevereiro, às 09h30. https://t.co/k58A487Lnv",0,0
736,835217890097922048,Ultrapar Participações publica relatório de administração de 2016. https://t.co/BELKCeSTQ8,0,0
737,835210286911078400,"JBS realiza assembleia geral extraordinária dia 15 de Março, às 10h00. https://t.co/8UxYl3CrDw",0,0
738,835195164268376066,"Ultrapar publica ta da reunião do conselho de administração realizada dia 22 de Fevereiro, às 14h30. https://t.co/R9j6SkZw2m",0,0
739,835152841014640640,BRF publica relatório de administração de 2016. https://t.co/soCABL0jvg,0,0
740,834893164859297793,Lojas Americanas publica relatório de administração de 2016. https://t.co/96NKndYiqz,0,0
741,834870563873161216,"CCR publica ata da reunião do conselho de administração realizada dia 16 de Fevereiro, às 11h00. https://t.co/P12EJJ7TbZ",0,0
742,834863018227929088,WEG publica relatório de administração de 2016. https://t.co/NSl2Bxxg5Q,0,0
743,834855516534874115,"Klabin publica ata da reunião extraordinária do conselho de administração realizada dia 08 de Fevereiro, às 16h00. https://t.co/s0yvNMwCVm",0,0
744,834847876819845120,Grupo BB Mapfre publica relatório de administração de 2016. https://t.co/0CcrrNfTZP,0,0
745,834825236629639174,"Lucro da Natura avança quase 40% no quarto trimestre. https://t.co/iXQu0v3NZ3 

E no Valor RI: https://t.co/cH3QovvGRr",1,1
746,834545880573304832,WEG publica aviso aos acionistas sobre dividendos complementares. https://t.co/CyEewVg5m6,0,0
747,834485524522008585,Magazine Luiza publica relatório de administração de 2016. https://t.co/Zx3NaQ9Shk,0,0
748,834404065803169792,"Lucro da Telefônica Brasil sobe 9% no quarto trimestre, para R$ 1,2 bi. https://t.co/hXzfdOVe4f 

E no Valor RI: https://t.co/utJ8Ikdptc",1,1
749,"8,34168E+17","Santander publica ata da reunião do conselho de administração realizada dia 23 de Janeiro, às 09h00. https://t.co/9rtmVJYPq4",0,0
750,834092958748131330,Itaú unibanco Holding publica relatório de administração de 2016. https://t.co/8c3G5VucmP,0,0
751,833813645817700357,Magazine Luiza reverte perda em lucro no quarto trimestre. https://t.co/KSJbQ0ZjKR,1,1
752,833798560957267968,B2W Companhia Digital publica fato relevante sobre a possibilidade de realização do aumento de capital. https://t.co/up7sjhvG8b,0,0
753,833768415659773952,Bradespar publica fato relevante sobre assinatura do novo acordo de acionistas da Valepar. https://t.co/yZ0t7kylI1,0,0
754,833738186761310208,Lojas Americanas publica fato relevante sobre a oferta pública de distribuição primária. https://t.co/VtQcBLiiku,0,0
755,833707944906727426,Vale publica fato relevante sobre a celebração de novo acordo de acionistas. https://t.co/T4YAdVIFJ4,0,0
756,833662546242629632,"Lucrativa, Gol projeta receita estável. https://t.co/RjTFgUaXJT 

E no Valor RI: https://t.co/2QXP8szZJP",1,1
757,832711392461459457,Gol publica fato relevante sobre revisão das perspectivas financeiras para 2017. https://t.co/ppHup18cFm,0,0
758,832635916829143040,Raia Drogasil eleva lucro e vai expandir rede para classe C. https://t.co/UYEHN8GmdD,1,1
759,832605655353741314,Gol reduz prejuízo no 4º trimestre de encerra 2016 com lucro. https://t.co/KVCluD5H9W,1,1
760,832560875777163264,"CVC lucra 17% mais em 2016 e busca oportunidades de aquisição. https://t.co/TV5GTX37AN 

E no Valor RI. https://t.co/Fa7ZNfKBTK",1,1
761,832311184791629827,"Klabin publica ata da reunião extraordinária do conselho de administração realizada dia 31 de Janeiro, às 14h00. https://t.co/xkgPqXGgHp",0,0
762,832280987707006977,"CVC lucra 17% mais em 2016 e busca oportunidades de aquisição. https://t.co/FHAE5zhPYS 

E no Valor RI: https://t.co/5RhkfATkfV",1,1
763,832243274303807488,Banco do Brasil publica fato relevante sobre as projeções de 2017. https://t.co/ST5aF4MS8q,0,0
764,832197903087185920,"Lucro da Smiles no quarto trimestre sobe 43,9%. https://t.co/iiDiBKKXWt 

E no Valor RI: https://t.co/AiqU8WmJLR",1,1
765,831963888572841985,"Klabin realiza assembleia geral extraordinária dia 02 de Março, às 14h30. https://t.co/8ZgRx0XTMK",0,0
766,831948809051729920,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 30 de Janeiro, às 16h00. https://t.co/7bfyveb1x4",0,0
767,831933711297945600,Bradesco publica atas das reuniões extraordinárias do conselho realizadas dias 05 de Dezembro e 02 de Janeiro. https://t.co/gbu2NF0nyC,0,0
768,831911185167634433,Bradesco Cartões publica relatório de administração de 2016. https://t.co/McX2izchU7,0,0
769,831601510723235842,Bradesco Leasing Arrendamento Mercantil publica relatório de administração de 2016. https://t.co/vPYDxudobX,0,0
770,831518537210556416,Lucro da Itaúsa sobe 7% no quarto trimestre. https://t.co/CZW0whXfL4,1,1
