,id,texto,polaridade,sentimento
593,871758713870221316,embraer publica aviso acionistas sobre pagamento juros sobre capital próprio,0,0
594,871713317211000832,"bradesco publica ata reunião extraordinária conselho administração realizada dia 02 janeiro, 07h30",0,0
595,870701712545259521,"br malls publica ata reunião conselho administração realizada dia 22 maio, 19h00",0,0
596,870671545680711680,"jbs publica extrato ata reunião conselho administração realizada dia 05 maio, 16h00",0,0
597,870339311048294400,"br malls publica ata reunião conselho administração realizada dia 27 abril, 10h00",0,0
598,869629690016919553,"magazine luiza publica ata reunião extraordinária conselho realizada dia 25 maio 2016, 16h00",0,0
599,869599469020610565,"edp energias brasil publica ata 238 reunião conselho administração realizada dia 02 maio, 09h00",0,0
600,869252152480366593,"ccr publica ata reunião conselho administração realizada dia 09 março, 09h00",0,0
601,868172464324579328,"grupo fleury realiza assembleia geral extraordinária dia 28 junho, 14h00",0,0
602,867772428516196352,"santander publica ata reunião conselho administração realizada dia 25 abril, 11h05",0,0
603,867092972978024448,br malls publica fato relevante sobre precificação,0,0
604,867062745283403776,"klabin publica ata assembleia geral extraordinária realizada dia 28 abril, 14h30",0,0
605,867002259103723520,"br malls publica ata reunião conselho administração realizada dia 11 abril, 10h00",0,0
606,866760746281185281,"klabin publica ata reunião extraordinária conselho realizada dia 26 abril, 14h00",0,0
607,866670117387739137,"br malls publica ata reunião conselho administração realizada dia 09 maio, 08h00",0,0
608,865635759054663683,"ccr publica ata assembleia geral ordinária extraordinária realizada dia 11 abril, 15h00",0,0
609,865590452015185920,br malls publica ata reunião conselho assembleia geral extraordinária realizadas dias 08 10 maio,0,0
610,865288472894033920,cvc publica fato relevante sobre finalização laudo grupo trend referente início aigo 256,0,0
611,865258271619383296,"lojas americanas publica ata assembleias gerais ordinária extraordinária realizada dia 27 abril, 14h00",0,0
612,864556252126425088,"weg publica extrato ata assembleia geral ordinária realizada dia 25 abril, 16h00",0,0
613,864526065393389568,"vale publica extrato ata reunião extraordinária conselho realizada dia 11 maio, 16h00",0,0
614,864254227060854784,azul revee prejuízo lucro r$ 55 milhões trimestre,1,1
615,864193896242393088,"vale realiza assembleia geral extraordinária dia 27 junho, 11h00",0,0
616,864163687862603776,"gol publica ata reunião conselho administração realizada dia 09 maio, 14h30",0,0
617,864133425124573184,br malls publica atas reuniões conselho administração realizadas dias 02 08 maio,0,0
618,863151948048068608,bb ganho maior queda provisões,1,1
619,863121768638279680,"ultrapar paicipações publica ata reunião conselho administração realizada dia 10 maio, 14h30",0,0
620,863091576754622464,magazine luiza pode captar r$ 1 bi,1,1
621,862744318792142849,"lucro ajustado bb sobe 95,6% 1º trimestre, r$ 2,515 bilhões",1,1
622,862661004760666113,"lucro líquido cvc cresce 7,4% 1º trimestre, r$ 67 milhões",1,1
623,862427192923475970,itaú unibanco holding publica fato relevante sobre negociação aquisição paicipação acionária minoritária,0,0
624,862412084457426948,weg publica ata reunião conselho administração realizada dia 21 março,0,0
625,862381950266429440,"magazine luiza publica reunião conselho administração realizada dia 24 abril, 09h00",0,0
626,862291219006857218,br malls publica ata reunião conselho assembleia geral ordinária extraordinária realizadas dia 2804,0,0
627,862079883631112193,ecorodovias volta lucro 1º trimestre,1,1
628,862064815510097920,br malls publica fato relevante sobre emissão valores mobiliários,0,0
629,862019535091707904,bradesco publica atas reuniões conselho administração realizadas dias 23 24 fevereiro,0,0
630,861657184249274368,br malls publica fato relevante sobre notícia divulgada mídia,0,0
631,860585060680052739,"suzano papel celulose publica ata reunião conselho administração realizada dia 01 março, 17h00",0,0
632,860554876102868994,"multiplan abril acima expectativa, diz ceo",1,0
633,860267971155030017,gerdau revee passivo lucro salta primeiro trimestre,1,1
634,860177400671473669,"ccr publica ata reunião conselho administração realizada dia 26 abril, 12h00",0,0
635,859875418438062080,itaú fecha trimestre lucro acima r$ 6 bilhões,1,1
636,859815001217003520,"grupo fleury publica ata assembleia geral ordinária extraordinária realizada dia 12 abril, 10h00",0,0
637,859543194123612160,"marfrig publica ata assembleia geral ordinária realizada dia 28 abril, 10h00",0,0
638,859513000675422209,"br malls realiza assembleia geral extraordinária dia 10 maio, 14h00",0,0
639,857731221513809920,"lucro líquido vale sobe 25% trimestre alcança r$ 7,891 bilhões",1,1
640,857716134757498881,"bradesco vê alta 13% lucro ajustado trimestre, 4,6 bi",1,1
641,857670870420074496,"jbs publica extrato ata reunião conselho administração realizada dia 06 abril, 10h30",0,0
642,857595291385692161,klabin publica aviso debenturistas sobre pagamento dividendos intermediários,0,0
643,857361248199036929,"klabin publica ata reunião extraordinária diretoria realizada dia 27 março, 10h30",0,0
644,857353761542615041,santander publica aviso acionistas sobre declaração pagamento juros sobre capital próprio,0,0
645,857323596867407872,"lucro gerencial santander brasil sobe 37,7% trimestre",1,1
646,857315971845033988,"ccr publica ata reunião conselho administração realizada dia 10 abril, 09h40",0,0
647,857006457136586753,possível aquisição eleva ação natura,1,1
648,856976303660171265,"ccr publica ata reunião conselho administração realizada dia 24 fevereiro, 09h00",0,0
649,856961193273065472,"qualicorp publica ata reunião conselho administração realizada dia 27 março, 17h00",0,0
650,856946136455806976,br malls publica atas reuniões conselho administração realizadas dias 17 27 março,0,0
651,856931009002131458,"vale publica ata assembleia geral ordinária realizada dia 20 abril, 11h00",0,0
652,856583758048370690,ultrapar paicipações publica ata assembleia geral ordinária extraordinária realizada dia 19 abril,0,0
653,856568594079076352,"ecorodovias publica ata reunião conselho administração realizada dia 23 fevereiro, 08h00",0,0
654,856553523860967424,fleury cpma publica relatório administração 2016,0,0
655,855194507800973312,vale registra alta 11% produção minério ferro 1º tri,1,1
656,855164315258822656,"jbs publica ata assembleia geral extraordinária realizada dia 15 março, 10h00",0,0
657,854424472811601921,"lojas americanas publica ata reunião conselho administração realizada dia 13 abril, 10h00",0,0
658,854394300624515073,"taesa publica ata assembleia geral extraordinária realizada dia 20 março, 11h00",0,0
659,854047031584837632,"santander publica ata assembleia geral extraordinária realizada dia 21 dezembro, 16h00",0,0
660,852627626560827393,embraer publica aviso acionistas sobre pagamento dividendos,0,0
661,852612536319053824,"klabin realiza assembleia geral extraordinária dia 28 abril, 14h30",0,0
662,852204861970161664,"suzano papel celulose realiza assembleia geral ordinária extraordinária dia 28 abril, 09h30",0,0
663,851902837814685696,"iguatemi shoppings centers realiza assembleia geral ordinária dia 26 abril, 10h00",0,0
664,851857562383331332,"lojas americanas publica ata reunião conselho administração realizada dia 07 abril, 10h00",0,0
665,851495170109583360,"jbs publica ata reunião conselho administração realizada dia 13 março, 10h00",0,0
666,850408003727753216,"bradesco publica ata reunião extraordinária conselho realizada dia 20 janeiro, 17h30",0,0
667,850098372157599744,santander publica fato relevante sobre ofea pública distribuição secundária esforços restritos,0,0
668,850075801865392128,"br malls publica ata reunião conselho administração realizada dia 15 março, 11h00",0,0
669,849728527381430278,"cielo publica atas reuniões ordinárias extraordinárias realizadas dias 02, 26 3001 2202",0,0
670,849713424225447936,"santander publica ata reunião conselho administração realizada dia 22 fevereiro, 08h30",0,0
671,849698352543539201,bradesco publica atas reuniões extraordinárias conselho realizadas dias 06 08 fevereiro,0,0
672,849683225807138821,"taesa realiza assembleia geral extraordinária dia 20 abril, 10h30",0,0
673,849396308699791360,vendas cvc sobem 12% março,1,1
674,849381228822310914,"magazine luiza realiza assembleia geral extraordinária dia 20 abril, 11h30",0,0
675,849351058375757825,"gol realiza assembleia geral ordinária dia 20 abril, 10h00",0,0
676,847886367963131904,"itaú unibanco holding publica ata reunião conselho administração realizada dia 06 fevereiro, 17h00",0,0
677,847478670532812800,"ccr publica ata reunião conselho administração realizada dia 09 fevereiro, 17h00",0,0
678,847214365073948672,"b2w companhia digital realiza assembleia geral ordinária extraordinária dia 27 abril, 10h00",0,0
679,847206922839363584,"taesa realiza assembleia geral ordinária dia 28 abril, 11h00",0,0
680,847191782500782080,"lojas americanas realiza assembleia geral ordinária extraordinária dia 27 abril, 14h00",0,0
681,847153977301045248,"banco santander realiza assembleia geral ordinária dia 28 abril, 15h00",0,0
682,847123788089188353,"sabesp ganho anual recorde r$ 2,9 bilhões valor ri",1,1
683,846836891613872132,"ccr publica ata reunião conselho administração realizada dia 16 março, 09h00",0,0
684,846821802215182336,"br malls publica ata reunião conselho administração realizada dia 12 janeiro, 19h30",0,0
685,846806695712096257,"br malls realiza assembleia geral ordinária extraordinária dia 28 abril, 14h00",0,0
686,846799232946372608,"qualicorp realiza assembleia geral ordinária dia 28 abril, 10h00",0,0
687,846769040827863040,"marfrig realiza assembleia geral ordinária dia 28 abril, 10h00",0,0
688,846482128657362944,"brf realiza assembleia geral ordinária extraordinária dia 26 abril, 11h00",0,0
689,846467025136439296,"jbs realiza assembleia geral ordinária extraordinária dia 28 abril, 14h00",0,0
690,845009857359069186,"klabin publica ata assembleia geral extraordinária realizada dia 02 março, 14h30",0,0
691,844685279436984320,"weg realiza assembleia geral ordinária dia 25 abril, 16h00",0,0
692,844655089717534720,weg publica aviso acionistas referente juros sobre capital próprio,0,0
693,844624951013490688,"br malls publica ata reunião conselho administração realizada dia 26 outubro, 11h30",0,0
694,844594724879175681,bradespar publica relatório administração 2016,0,0
695,844217175271489538,"vale realiza assembleia geral ordinária dia 20 abril, 11h00",0,0
696,843937790693986305,"ultrapar realiza assembleia geral ordinária extraordinária dia 19 abril, 16h00",0,0
697,843907584981700608,"itaú unibanco holding realiza assembleia geral ordinária extraordinária dia 19 abril, 15h00",0,0
698,843832042764865537,multiplan publica relatório administração 2016,0,0
699,843830704467316736,"br malls publica ata reunião conselho administração realizada dia 20 dezembro, 14h30",0,0
700,842829175492923392,"magazine luiza realiza assembleia geral ordinária dia 20 abril, 11h00",0,0
701,842459239788474369,cielo publica aviso acionistas sobre pagamento dividendos,0,0
702,842065454864715778,mrv engenharia publica relatório administração 2016,0,0
703,841997532666462208,vale publica relatório administração 2016,0,0
704,841740915249160193,"embraer publica ata reunião ordinária conselho realizada dia 08 dezembro, 10h00",0,0
705,841725804132368384,"br malls publica ata assembleia geral extraordinária realizada dia 22 fevereiro, 14h00",0,0
706,841695595467296768,gerdau publica relatório administração 2016,0,0
707,841416236479201287,marfrig publica atas reuniões conselho administração realizadas dias 09 31 janeiro,0,0
708,841386001373229057,"cielo realiza assembleia geral ordinária extraordinária dia 12 abril, 10h00",0,0
709,841325566427049988,"edp energias brasil realiza assembleia geral ordinária extraordinária dia 12 abri, 10h00",0,0
710,841310464369909760,taesa publica relatório administração 2016,0,0
711,840336638387597313,"b2w companhia digital realiza assembleia geral extraordinária dia 25 março, 12h00",0,0
712,840321508820025344,"ccr realiza assembleia geral ordinária extraordinária dia 11 abril, 15h00",0,0
713,840306419161276416,"lojas americanas publica ata reunião conselho administração realizada dia 08 março, 19h00",0,0
714,840298840896987136,"grupo fleury realiza assembleia geral ordinária extraordinária dia 12 abril, 10h00",0,0
715,840291348817276929,marfrig publica relatório administração 2016,0,0
716,840283702332665857,"embraer realiza assembleia geral ordinária dia 12 abril, 10h00",0,0
717,840276212014600193,grupo edp energias brasil publica relatório administração 2016,0,0
718,840246024425885698,"cyrela vai prejuízo lucro r$ 2,4 milhões 4º trimestre valor ri",1,1
719,840205442135543808,fleury quase triplica lucro quao trimestre valor ri,1,1
720,839966645116416004,lucro embraer dispara 2016,1,1
721,839951561455513602,embraer publica aviso acionistas referente juros sobre capital próprio,0,0
722,839921362198233090,banco brasil publica relatório administração 2016,0,0
723,839901141588664320,grupo tim publica relatório administração 2016,0,0
724,839868515406446593,klabin publica aviso acionistas sobre pagamento dividendos complementares,0,0
725,839584054064345094,"klabin publica ata reunião extraordinária conselho administração realizada dia 31 janeiro, 10h00",0,0
726,839551493963411456,"itaú unibanco holding publica ata reunião conselho administração realizada dia 09 dezembro, 16h00",0,0
727,839528756712636417,gerdau metalúrgica gerdau publicam fato relevante sobre contrato permuta ações,0,0
728,839108389535903744,ccr publica relatório administração 2016,0,0
729,838803983577788416,"marfrig realiza assembleia geral ordinária dia 06 abril, 10h00",0,0
730,837739524172234752,"taesa realiza assembleia geral extraordinária dia 20 março, 11h00",0,0
731,837649403288637440,iguatemi empresa shopping center publica relatório administração 2016,0,0
732,837346946146840579,bradesco administradora consórcios publica relatório administração 2016,0,0
733,837059978468945920,"marfrig publica ata reunião conselho administração realizada dia 22 fevereiro, 18h00",0,0
734,837029781522812928,"bradesco publica ata reunião extraordinária conselho administração realizada dia 07 dezembro, 17h30",0,0
735,835232985549058050,"vale publica ata reunião ordinária conselho administração realizada dia 22 fevereiro, 09h30",0,0
736,835217890097922048,ultrapar paicipações publica relatório administração 2016,0,0
737,835210286911078400,"jbs realiza assembleia geral extraordinária dia 15 março, 10h00",0,0
738,835195164268376066,"ultrapar publica ta reunião conselho administração realizada dia 22 fevereiro, 14h30",0,0
739,835152841014640640,brf publica relatório administração 2016,0,0
740,834893164859297793,lojas americanas publica relatório administração 2016,0,0
741,834870563873161216,"ccr publica ata reunião conselho administração realizada dia 16 fevereiro, 11h00",0,0
742,834863018227929088,weg publica relatório administração 2016,0,0
743,834855516534874115,"klabin publica ata reunião extraordinária conselho administração realizada dia 08 fevereiro, 16h00",0,0
744,834847876819845120,grupo bb mapfre publica relatório administração 2016,0,0
745,834825236629639174,lucro natura avança quase 40% quao trimestre valor ri,1,1
746,834545880573304832,weg publica aviso acionistas sobre dividendos complementares,0,0
747,834485524522008585,magazine luiza publica relatório administração 2016,0,0
748,834404065803169792,"lucro telefônica brasil sobe 9% quao trimestre, r$ 1,2 bi valor ri",1,1
749,"8,34168E+17","santander publica ata reunião conselho administração realizada dia 23 janeiro, 09h00",0,0
750,834092958748131330,itaú unibanco holding publica relatório administração 2016,0,0
751,833813645817700357,magazine luiza revee perda lucro quao trimestre,1,1
752,833798560957267968,b2w companhia digital publica fato relevante sobre possibilidade realização aumento capital,0,0
753,833768415659773952,bradespar publica fato relevante sobre assinatura novo acordo acionistas valepar,0,0
754,833738186761310208,lojas americanas publica fato relevante sobre ofea pública distribuição primária,0,0
755,833707944906727426,vale publica fato relevante sobre celebração novo acordo acionistas,0,0
756,833662546242629632,"lucrativa, gol projeta receita estável valor ri",1,1
757,832711392461459457,gol publica fato relevante sobre revisão perspectivas financeiras 2017,0,0
758,832635916829143040,raia drogasil eleva lucro vai expandir rede classe c,1,1
759,832605655353741314,gol reduz prejuízo 4º trimestre encerra 2016 lucro,1,1
760,832560875777163264,cvc lucra 17% 2016 busca opounidades aquisição valor ri,1,1
761,832311184791629827,"klabin publica ata reunião extraordinária conselho administração realizada dia 31 janeiro, 14h00",0,0
762,832280987707006977,cvc lucra 17% 2016 busca opounidades aquisição valor ri,1,1
763,832243274303807488,banco brasil publica fato relevante sobre projeções 2017,0,0
764,832197903087185920,"lucro smiles quao trimestre sobe 43,9% valor ri",1,1
765,831963888572841985,"klabin realiza assembleia geral extraordinária dia 02 março, 14h30",0,0
766,831948809051729920,"jbs publica extrato ata reunião conselho administração realizada dia 30 janeiro, 16h00",0,0
767,831933711297945600,bradesco publica atas reuniões extraordinárias conselho realizadas dias 05 dezembro 02 janeiro,0,0
768,831911185167634433,bradesco caões publica relatório administração 2016,0,0
769,831601510723235842,bradesco leasing arrendamento mercantil publica relatório administração 2016,0,0
770,831518537210556416,lucro itaúsa sobe 7% quao trimestre,1,1
771,831156123096997888,bb seguridades paicipações publica fato relevante sobre guidance 2017,0,0
772,830144501477933056,"jbs publica ata reunião conselho administração realizada dia 24 janeiro, 10h00",0,0
773,830114292188008448,cielo publica aviso acionistas sobre sistema votação distância,0,0
774,830084057451081728,suzano papel celulose publica relatório administração 2016,0,0
775,830026043780128768,renner vai investir r$500 milhões 2017 abrir 60 65 lojas valor ri,1,1
776,829782117123026945,"suzano revee perda lucro r$ 1,69 bilhão 2016",1,1
777,829366813481918464,ccr publica atas reuniões conselho realizadas dias 22 dezembro 26 janeiro,0,0
778,829331501707825152,banco bradesco publica relatório administração 2016,0,0
779,829057396341366786,mercado projeta alta lucro trimestral suzano,1,1
780,829042284264091650,"lucro recorrente itaú sobe 1,8% quao trimestre, r$ 5,817 bi",1,1
781,828981840354623488,"santander publica ata reunião conselho administração realizada dia 03 novembro, 12h00",0,0
782,828936443636641792,"bradesco realiza assembleias gerais ordinária extraordinária dia 10 março, 16h00",0,0
783,828664794895044608,klabin publica aviso debenturistas sobre alteração data exdividendos,0,0
784,828574046887489537,"klabin realiza assembleia geral extraordinária ordinária dia 08 março, 14h30",0,0
785,827539764307955713,klabin vê retomada papelão ondulado,1,1
786,827245461975220225,bradesco publica fato relevante sobre projeções crescimento 2017,0,0
787,827207608989659136,"edp energias brasil publica ata reunião conselho administração realizada dia 23 dezembro, 15h30",0,0
788,827169884375281669,"ccr publica ata reunião conselho administração realizada dia 29 dezembro, 08h00",0,0
789,827125344255766528,"klabin lucrou r$ 2,48 bi 2016 valor ri",1,1
790,826867935855665153,brf fecha contrato r$ 910 milhões farelo soja bunge,1,1
791,826762117692944384,ccr publica fato relevante sobre 3º aditivo acordo acionistas,0,0
792,826535747251470337,cielo publica aviso acionistas sobre pagamento dividendos,0,0
793,826505533486198784,"klabin publica ata reunião extraordinária conselho administração realizada dia 08 dezembro, 16h00",0,0
794,826475378789199872,"itaú unibanco holding publica ata reunião conselho administração realizada dia 24 novembro, 12h00",0,0
795,826412152856666113,lucro cielo atinge r$ 4 bilhões 2016 valor ri,1,1
796,826120432080269313,gol publica fato relevante sobre atualização investidor,0,0
797,826082732455374848,"banco santander publica ata assembleia geral extraordinária realizada dia 28 dezembro, 12h00",0,0
798,825071124497235969,"ccr planeja captar r$ 3,5 bi ofea",1,1
799,825056002210938881,"marfrig publica ata reunião conselho administração realizada dia 26 janeiro, 08h00",0,0
800,824965303901777920,"jbs publica ata reunião conselho administração realizada dia 05 dezembro, 16h00",0,0
801,824950186258681856,lucro santander cresce meio queda calote valor ri,1,1
802,824723806216413184,"santander brasil lucro gerencial r$ 1,989 bi 4º trimestre",1,1
803,824693629100969984,embraer fecha captação us$ 750 milhões,1,1
804,824633167437004800,via varejo publica fato relevante sobre decisão acatando recurso apresentado companhia,0,0
805,823893286930829313,"ultrapar paicipações publica ata assembleia geral extraordinária realizada dia 23 janeiro, 14h00",0,0
806,823863010464763904,suzano papel celulose publica atas reuniões conselho administração realizadas dia 19 dezembro,0,0
807,823546058038984705,"br malls realiza assembleia geral extraordinária dia 22 fevereiro, 14h00",0,0
808,823500637405069313,bradesco publica atas reuniões extraordinárias conselho administração realizadas dias 01 02 dezembro,0,0
809,822504224139382787,itaú btg passam ofear fundos terceiros,1,1
810,822111641236111363,vale publica fato relevante sobre celebração termo ajustamento preliminar ministério público federal,0,0
811,821809708952670208,vendas multiplan crescem 3% quao trimestre,1,1
812,821779584232390663,"lançamentos cyrela saltam 67,7% quao trimestre",1,1
813,819959841619841029,br malls ganha r$ 2 bi selic governança,1,1
814,819642744050163712,br malls muda conselho define novos parâmetros governança,1,0
815,819514360804544512,br malls publica aviso acionistas sobre renúncia cargo membro conselho administração,0,0
816,819190921120124930,"jbs publica extrato ata assembleia geral extraordinária realizada dia 09 dezembro, 10h00",0,0
817,"8,18895E+17","santander publica ata reunião conselho administração realizada dia 15 dezembro, 10h00",0,0
818,818865262413905921,marfrig publica fato relevante sobre aquisição ações emissão própria companhia,0,0
819,818850100571148288,"ccr publica ata reunião conselho administração realizada dia 06 janeiro, 18h00",0,0
820,818819863837806592,"br malls publica ata assembleia geral debenturistas realizada dia 16 dezembro, 14h00",0,0
821,818804725516791809,multiplan publica fato relevante sobre aumento capital,0,0
822,817053281704902656,"vale publica extrato ata reunião extraordinária conselho realizada dia 04 janeiro, 09h30",0,0
823,817007938682417152,edp energias brasil publica atas reuniões conselho administração realizadas dias 06 15 dezembro,0,0
824,816645527374798848,cielo publica aviso acionistas referente pagamento juros sobre capital próprio,0,0
825,815966078354522112,banco santander publica aviso acionistas referente distribuição dividendos juros sobre capital próprio,0,0
826,812040228101832704,bradespar publica fato relevante sobre pagamento juros sobre capital próprio,0,0
827,811994942843326464,"suzano papel celulose publica ata reunião conselho administração realizada dia 30 novembro, 14h00",0,0
828,811949597220339712,gol publica fato relevante sobre perspectiva financeira preliminares 2017,0,0
829,811934484018892800,"gol publica ata reunião conselho administração realizada dia 20 dezembro, 14h30",0,0
830,811904219947167744,"ecorodovias publica ata reunião conselho administração realizada dia 11 novembro, 09h00",0,0
831,811570769448857600,"marfrig publica ata reunião conselho administração realizada dia 149 dezembro, 14h00",0,0
832,811330577005740033,rumo prevê crescimento volumes agrícolas 2017,1,1
833,811209715871023105,"br malls publica ata reunião conselho administração realizada dia 17 novembro, 09h30",0,0
834,810938023567327232,vale vende negócio feilizantes americana mosaic,1,0
835,810907842635005952,vale publica fato relevante sobre venda ativos feilizantes aquisição paicipação mosaic,0,0
836,809790412965761025,"ultrapar paicipações publica ata reunião conselho administração realizada dia 14 dezembro, 14h30",0,0
837,809397824769183744,"ccr publica ata reunião conselho administração realizada dia 02 dezembro, 09h00",0,0
838,809143493075632128,lojas americanas preparase novo aumento capital,1,1
839,809110981301379072,weg publica aviso acionistas referente juros sobre capital próprio,0,0
840,809065632062914560,"itaú unibanco holding publica ata reunião conselho administração realizada dia 14 setembro, 15h00",0,0
841,809005100710633472,"ccr publica ata reunião conselho administração realizada dia 23 novembro, 18h00",0,0
842,808786232046194690,bradesco reforça alta renda tecnologia,1,1
843,808740994317484033,"vale publica extrato ata reunião extraordinária conselho realizada dia 28 novembro, 18h30",0,0
844,808708130469199872,"ccr publica ata assembleia geral extraordinária realizada dia 29 novembro, 15h00",0,0
845,808673012639821824,"ccr publica ata reunião conselho administração realizada dia 27 outubro, 10h00",0,0
846,808325751686762497,banco brasil publica fato relevante sobre plano extraordinário aposentadoria incentivada,0,0
847,808280335150628864,vale publica fato relevante sobre ação civil pública,0,0
848,807329227058057217,"klabin, 2017 ano ganhar dinheiro",1,1
849,807314183566065667,bradesco publica fato relevante sobre proposta diretoria pagamento juros sobre capital próprio,0,0
850,807299040350261248,grupo fleury publica fato relevante sobre substituição projeção,0,0
851,807223462800527360,"bradesco publica ata sumária assembleia geral extraordinária realizada dia 07 outubro, 17h00",0,0
852,806954076068073472,itaú unibanco holding publica aviso acionistas sobre agrupamento ações resultantes bonificação ações,0,0
853,806936632804966401,"ecorodovias publica ata reunião conselho administração realizada dia 04 novembro, 10h30",0,0
854,806907519004241920,"cielo publica ata reunião conselho administração realizada dia 08 novembro, 13h00",0,0
855,806892391005376512,bradesco publica atas reuniões conselho administração realizadas dias 07 outubro 04 novembro,0,0
856,806551504219934720,"cielo publica ata reunião conselho administração realizada dia 13 outubro, 19h30",0,0
857,806468401350737920,"jbs publica ata reunião conselho administração realizada dia 11 novembro, 09h00",0,0
858,806211849578573826,bb acea 3 anos banco postal,1,1
859,806173998459613184,"edp energias brasil publica ata reunião conselho administração realizada dia 03 novembro, 17h30",0,0
860,806136313426694144,"ccr publica ata reunião conselho administração realizada dia 05 dezembro, 10h00",0,0
861,805743606707486720,"santander publica ata assembleia geral extraordinária realizada dia 04 outubro, 09h30",0,0
862,804732123018051584,embraer publica fato relevante sobre revisão cronograma projeto,0,0
863,804377161595547648,"br malls realiza assembleia geral debenturistas dia 16 dezembro, 14h00",0,0
864,804356934879080449,"ccr publica ata reunião conselho administração realizada dia 17 novembro, 14h00",0,0
865,804294064589914112,"gol publica ata assembleia geral extraordinária realizada dia 30 novembro, 14h00",0,0
866,803939206284398592,"ccr publica ata reunião conselho administração realizada dia 10 novembro, 15h00",0,0
867,803342940118642688,santander novo presidente conselho,1,0
868,803267437344919552,"santander publica ata reunião conselho administração realizada dia 03 novembro, 11h00",0,0
869,803222033895137280,"banco santander realiza assembleia geral extraordinária dia 28 dezembro, 12h00",0,0
870,801896989491347456,gerdau levantou us$ 600 milhões venda ativos,1,1
871,801863181207564288,"suzano papel celulose publica ata reunião conselho administração realizada dia 16 novembro, 16h00",0,0
872,801833000262582272,"klabin publica ata reunião conselho administração realizada dia 27 outubro, 14h00",0,0
873,801802763973853186,"jbs realiza assembleia geral extraordinária dia 09 dezembro, 10h00",0,0
874,801787672268328964,"ecorodovias publica ata assembleia geral extraordinária realizada dia 13 outubro, 10h30",0,0
875,801758543200260096,"br malls publica ata reunião conselho administração realizada dia 17 novembro, 10h30",0,0
876,800792227471642624,telefônica brasil publica fato relevante sobre estimativa investimento período 201719,0,0
877,800777112286298113,"ultrapar paicipações publica ata reunião conselho administração realizada dia 17 novembro, 14h30",0,0
878,800700469589004288,"ccr publica ata reunião conselho administração realizada dia 04 novembro, 14h00",0,0
879,800670180519120896,"banco santander realiza assembleia geral extraordinária dia 21 dezembro, 16h00",0,0
880,799583023368794112,"br malls realiza assembleia geral extraordinária dia 19 dezembro, 14h30",0,0
881,799250919774978048,telefônica brasil publica fato relevante sobre alteração diretor presidente,0,0
882,798903992461860864,b2w companhia digital publica atas reuniões conselho administração realizadas dia 10 novembro,0,0
883,797167302303223808,vale publica fato relevante sobre ação civil,0,0
884,797137087673827328,"ultrapar paicipações publica ata reunião conselho administração realizada dia 09 novembro, 14h30",0,0
885,797076789633941504,"ccr realiza assembleia geral extraordinária dia 29 novembro, 15h00",0,0
886,796838684691668993,lucro trimestral ecorodovias sobe 234%,1,1
887,796790196557713408,banco brasil publica fato relevante sobre projeções 2016,0,0
888,796774687959384064,"gol publica ata reunião conselho administração realizada dia 04 novembro, 14h00",0,0
889,796744472105287681,bradesco publica fato relevante sobre revisão guidance,0,0
890,796714222054936576,"ccr publica ata reunião conselho administração realizada dia 26 outubro, 08h00",0,0
891,796434863297560576,analistas preveem ganho r$ 387 milhões ultrapar,1,1
892,796397373610147840,"lucro cielo atinge r$ 1 bi terceiro trimestre, alta 15%",1,1
893,"7,96322E+17","ecorodovias publica ata reunião conselho administração realizada dia 12 setembro, 17h30",0,0
894,796071113356931072,ccr publica aviso acionistas sobre pagamento dividendos intermediários,0,0
895,796054756099817472,"ccr publica ata reunião conselho realizada dia 04 novembro, 11h00",0,0
896,795989520659415040,"marfrig publica ata assembleia geral extraordinária realizada dia 07 novembro, 10h00",0,0
897,795691143707168768,ecorodovias publica aviso acionistas sobre pagamento dividendos,0,0
898,791712365234511872,klabin revee prejuízo receita cresce trimestre,1,1
899,791694108477812736,"vale lucro r$ 1,8 bilhão terceiro trimestre",1,1
900,788012987055476736,"produção petróleo gás natural petrobras sobe 5,9% setembro",1,1
901,787050605789544448,"magazine luiza reinventa, faz ajuste ação atinge alta 400%",1,1
902,787021481872097280,cielo publica fato relevante sobre anúncio renúncia diretorpresidente,0,0
903,786975171332767744,"bradesco publica ata reunião extraordinária conselho administração realizada dia 11 julho, 11h00",0,0
904,786688308696981504,"banco brasil finaliza mudanças diretorias, diz fonte",0,0
905,786658179513982976,bradesco faz acordo swiss re seguro grande risco,0,1
906,786605087330295808,embraer publica fato relevante sobre andamento investigação interna,0,0
907,785918282117382144,"santander publica extrato ata reunião conselho administração realizada dia 24 agosto, 08h30",0,0
908,785888041646886915,embraer publica ata nº 16/2016 reunião ordinária conselho administração realizada dia 15 setembro,0,0
909,785827436667830273,"ccr publica ata reunião conselho administração realizada dia 28 setembro, 09h00",0,0
910,785570944421097472,telefônica brasil publica fato relevante sobre reestruturação diretoria,0,0
911,785540802541920256,"taesa realiza assembleia geral extraordinária dia 25 outubro, 11h00",0,0
912,784408203828293632,"marfrig realiza assembleia geral extraordinária dia 07 novembro, 10h00",0,0
913,784377877944995840,"edp energias brasil publica ata reunião conselho administração realizada dia 25 julho, 11h00",0,0
914,784136470244319236,smiles muda atrair usuários,1,1
915,784076092596424709,bb seguridades paicipações publica fato relevante sobre encerramento negociação ect,0,0
916,784045821641777156,banco brasil publica fato relevante sobre banco postal,0,0
917,783426774403276800,cvc melhora ritmo expansão trimestre,1,1
