id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
301,756141899728183296,valor_ri,"Santander publica ata da reunião do conselho de administração realizada dia 22 de Março, às 09h00. https://t.co/h5MRxkRlFM",0,"['santander', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '22', 'de', 'março,', 'às', '09h00.', 'https://t.co/h5mrxkrlfm']","['santander', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '22', 'de', 'março,', 'às', '09h00.', 'https://t.co/h5mrxkrlfm']","(65536,[2133,8462,18454,20414,20848,22773,34240,36449,40049,46257,47558,51852,52663,56168,58634],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2133,8462,18454,20414,20848,22773,34240,36449,40049,46257,47558,51852,52663,56168,58634],[4.200954297280359,1.6903392907821515,1.9236870122706031,4.48863636973214,3.1340907069268296,5.101740842618549,2.2071046859359265,0.8838735886242287,1.7586072619111544,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897,0.0])",0.0,"[-205.21370147692622,-335.709141350169,-350.6169591521261,-380.9539989273125,-380.79465384900175,-381.34027211609146,-380.8133682958856,-380.17694671468377,-381.34154623053814,-381.0319820051931,-380.18292987892323,-381.3439448067257,-381.3454491476837,-380.29021430479304,-381.34027211609146,-381.34390282462164]","[1.0,2.121048257191638e-57,7.114879365323954e-64,4.75289882170041e-77,5.57392675481158e-77,3.2299980107783527e-77,5.47058381771439e-77,1.033779836971895e-76,3.225885244274036e-77,4.396336727739327e-77,1.0276130293280607e-76,3.2181569848580344e-77,3.2133194190827913e-77,9.230741052543197e-77,3.2299980107783527e-77,3.218292092695461e-77]",0.0
302,758648307749097473,valor_ri,CCR publica atas das reuniões do conselho de administração realizadas dias 19 e 25 de Julho. https://t.co/b658jJavQk,0,"['ccr', 'publica', 'atas', 'das', 'reuniões', 'do', 'conselho', 'de', 'administração', 'realizadas', 'dias', '19', 'e', '25', 'de', 'julho.', 'https://t.co/b658jjavqk']","['ccr', 'publica', 'atas', 'das', 'reuniões', 'conselho', 'de', 'administração', 'realizadas', 'dias', '19', 'e', '25', 'de', 'julho.', 'https://t.co/b658jjavqk']","(65536,[8021,17222,18454,19013,23682,34202,36449,39841,41904,43982,44657,46421,48935,51852,56168],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8021,17222,18454,19013,23682,34202,36449,39841,41904,43982,44657,46421,48935,51852,56168],[5.268794927281715,1.5182219041624387,1.9236870122706031,3.2123429038265776,0.0,3.447182494903979,0.8838735886242287,3.623638932245535,3.3626251068759156,3.623638932245535,3.5395558150349937,4.57564774672177,0.0,1.9463784234726738,1.3210538392514897])",0.0,"[-240.9729406144261,-385.3628349423937,-391.8631453345813,-430.7656502256029,-430.60563636975024,-431.14936990205933,-429.2246823169037,-431.17583542787827,-431.1508135392559,-430.843101682506,-429.78045617701827,-431.1535312494365,-431.15523574511116,-430.8556644186833,-431.14936990205933,-431.1534836815535]","[1.0,1.9600432330099203e-63,2.9458912928716164e-66,3.750364770289945e-83,4.401154809449963e-83,2.5552074928640185e-83,1.7510855729889783e-82,2.488469604992546e-83,2.55152136164058e-83,3.470857391848628e-83,1.0044720327454851e-82,2.5445964802326047e-83,2.5402629208541694e-83,3.427526672203566e-83,2.5552074928640185e-83,2.5447175241792137e-83]",0.0
303,760218783516688384,valor_ri,Raia Drogasil tem lucro histórico. https://t.co/Wkhn7Gwc1f,1,"['raia', 'drogasil', 'tem', 'lucro', 'histórico.', 'https://t.co/wkhn7gwc1f']","['raia', 'drogasil', 'tem', 'lucro', 'histórico.', 'https://t.co/wkhn7gwc1f']","(65536,[6921,8303,13597,15364,39450,44329],[1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6921,8303,13597,15364,39450,44329],[2.9662098342876693,0.0,0.0,5.87493073085203,2.5486963876633304,5.87493073085203])",1.0,"[-156.0719305449817,-137.75951524306657,-148.44705949629085,-198.05729254846005,-198.46018679206466,-198.4529416358752,-198.46975860167467,-198.46488833591084,-198.45359330252506,-198.46071403904952,-198.46794852301232,-198.4548200935034,-198.45558951326393,-198.46638493490724,-198.4529416358752,-198.4547986210704]","[1.114318050218996e-08,0.9999771618700479,2.2826986771455062e-05,6.501268859827641e-27,4.345336162768481e-27,4.376933126214841e-27,4.303941857574551e-27,4.324954324869308e-27,4.374081754040748e-27,4.343045701250987e-27,4.311739385835707e-27,4.368718960192533e-27,4.365358874320357e-27,4.3184864436867236e-27,4.376933126214841e-27,4.368812768224801e-27]",1.0
304,760490554937511937,valor_ri,Lucro da Suzano deve dobrar no 2º tri com câmbio. https://t.co/WkdsmDwAed,1,"['lucro', 'da', 'suzano', 'deve', 'dobrar', 'no', '2º', 'tri', 'com', 'câmbio.', 'https://t.co/wkdsmdwaed']","['lucro', 'da', 'suzano', 'deve', 'dobrar', '2º', 'tri', 'com', 'câmbio.', 'https://t.co/wkdsmdwaed']","(65536,[8717,10104,10895,14145,21643,29430,39450,46257,60620,64151],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8717,10104,10895,14145,21643,29430,39450,46257,60620,64151],[1.9046388172999087,0.0,5.268794927281715,3.977810745966149,4.48863636973214,0.0,2.5486963876633304,1.0492872221056082,4.26549281841793,0.0])",1.0,"[-217.32060136882023,-164.10710120685985,-203.28906368115207,-267.24901227202736,-267.65097753883595,-267.64111435980845,-267.66400810288894,-266.4706948303325,-267.6420015049115,-260.5659663650444,-266.4748608099815,-267.6436715943798,-267.6447190424467,-259.82083120238644,-267.64111435980845,-267.64364236292573]","[7.756584301004643e-24,1.0,9.626976402372468e-18,1.6070787976561632e-45,1.0751421149075226e-45,1.0857989025762395e-45,1.0612232887368542e-45,3.499904075988684e-45,1.0848360685468322e-45,1.2836514956143561e-42,3.485353875797188e-45,1.0830258073237963e-45,1.0818919879476187e-45,2.7043021944083225e-42,1.0857989025762395e-45,1.0830574662056336e-45]",1.0
305,763027263294234624,valor_ri,"Bradesco publica ata da reunião extraordinária da diretoria realizada dia 14 de Junho, às 16h00. https://t.co/s9iQv3CId1",0,"['bradesco', 'publica', 'ata', 'da', 'reunião', 'extraordinária', 'da', 'diretoria', 'realizada', 'dia', '14', 'de', 'junho,', 'às', '16h00.', 'https://t.co/s9iqv3cid1']","['bradesco', 'publica', 'ata', 'da', 'reunião', 'extraordinária', 'da', 'diretoria', 'realizada', 'dia', '14', 'de', 'junho,', 'às', '16h00.', 'https://t.co/s9iqv3cid1']","(65536,[8462,16278,17716,21632,28415,34240,36449,37360,40049,44145,46257,47558,52663,56168,58496],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(65536,[8462,16278,17716,21632,28415,34240,36449,37360,40049,44145,46257,47558,52663,56168,58496],[1.6903392907821515,5.101740842618549,4.083171261623976,4.447814375211885,2.6968769005040847,2.2071046859359265,0.44193679431211436,0.0,1.7586072619111544,5.181783550292085,2.0985744442112164,2.014201019811435,2.03547841825872,1.3210538392514897,2.8791984572980396])",0.0,"[-239.1568212685087,-383.0043810878346,-405.0552357606473,-427.5630297931481,-427.68295079986393,-427.9469136466701,-427.7039951381457,-416.3729366402541,-427.9483463844684,-427.8022586429646,-425.60654111699307,-427.9510435760551,-427.95273520286133,-426.30901608002677,-427.9469136466701,-427.95099636730754]","[1.0,3.371308808015348e-63,8.937869916539278e-73,1.500456058462045e-82,1.3308902698870878e-82,1.0221264860178568e-82,1.3031752102038116e-82,1.086473129103111e-77,1.0206630953446233e-82,1.1812110799066677e-82,1.0614890473638065e-81,1.0179138806769958e-82,1.0161934058809226e-82,5.2581687197598805e-82,1.0221264860178568e-82,1.0179619362507394e-82]",0.0
306,763510465360236544,valor_ri,BB estuda fazer oferta de ações do Banco Patagonia. https://t.co/UpW3wuzc3q,1,"['bb', 'estuda', 'fazer', 'oferta', 'de', 'ações', 'do', 'banco', 'patagonia.', 'https://t.co/upw3wuzc3q']","['bb', 'estuda', 'fazer', 'oferta', 'de', 'ações', 'banco', 'patagonia.', 'https://t.co/upw3wuzc3q']","(65536,[4469,10076,23985,25133,36449,40365,44375,47479,64005],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4469,10076,23985,25133,36449,40365,44375,47479,64005],[3.189353385601879,0.0,3.6593570148476147,0.0,0.44193679431211436,3.2599709528158325,5.87493073085203,4.083171261623976,5.720780051024772])",1.0,"[-198.47379265518524,-209.45440363653262,-252.54608396439227,-297.4844545101893,-297.6061219683387,-297.87500662778643,-297.62066394113526,-297.8931566531218,-297.8759966724155,-297.725071639606,-297.8978058427104,-297.87786047474344,-297.87902941579875,-297.7336871487579,-297.87500662778643,-297.8778278527473]","[0.9999829715998356,1.702840016450412e-05,3.2862066120688584e-24,1.0004802304684749e-43,8.85867982920733e-44,6.770081265316573e-44,8.730789292204635e-44,6.648312514555635e-44,6.763381899604172e-44,7.86520089245488e-44,6.617474989527488e-44,6.750788032560024e-44,6.742901369693107e-44,7.79772925080865e-44,6.770081265316573e-44,6.751008260333189e-44]",0.0
307,763721745337618432,valor_ri,"CCR publica ata da reunião do conselho de administração realizada dia de Março, às 14h00. https://t.co/QAFJPwgJtm",0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', 'de', 'março,', 'às', '14h00.', 'https://t.co/qafjpwgjtm']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', 'de', 'março,', 'às', '14h00.', 'https://t.co/qafjpwgjtm']","(65536,[8462,18454,20285,20414,34202,34240,36449,40049,41590,46257,47558,51852,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,20285,20414,34202,34240,36449,40049,41590,46257,47558,51852,52663,56168],[1.6903392907821515,1.9236870122706031,0.0,4.48863636973214,3.447182494903979,2.2071046859359265,0.8838735886242287,1.7586072619111544,4.200954297280359,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897])",0.0,"[-168.27366553256547,-294.08896055436145,-301.77376559087,-327.8434588482343,-327.6848268387641,-328.2324546614397,-327.70088639692426,-327.0658156588947,-328.23354802611067,-327.9220087548889,-327.0709500331395,-328.23560633293766,-328.2368972634823,-327.1786681442369,-328.2324546614397,-328.2355703065434]","[1.0,2.28618637947138e-55,1.0510980034405198e-58,5.0086338531731226e-70,5.869651153592868e-70,3.394537020447121e-70,5.776140032926769e-70,1.0900475185163501e-69,3.390827581848775e-70,4.630261228087376e-70,1.0844651498599826e-69,3.383855396198098e-70,3.379489892295873e-70,9.737202881419496e-70,3.394537020447121e-70,3.383977306502638e-70]",0.0
308,763752290813677568,valor_ri,Ecorodovias publica aviso aos debenturistas sobre distribuição pública com esforços restritos de distribuição. https://t.co/Enres8mD6f,0,"['ecorodovias', 'publica', 'aviso', 'aos', 'debenturistas', 'sobre', 'distribuição', 'pública', 'com', 'esforços', 'restritos', 'de', 'distribuição.', 'https://t.co/enres8md6f']","['ecorodovias', 'publica', 'aviso', 'aos', 'debenturistas', 'sobre', 'distribuição', 'pública', 'com', 'esforços', 'restritos', 'de', 'distribuição.', 'https://t.co/enres8md6f']","(65536,[5034,6040,8717,11513,19860,22113,23870,25077,30535,36449,45499,54974,56168,64199],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[5034,6040,8717,11513,19860,22113,23870,25077,30535,36449,45499,54974,56168,64199],[3.6593570148476147,5.027632870464827,1.9046388172999087,5.58724865840025,0.0,0.0,0.0,4.003128553950439,2.3388140312905046,0.44193679431211436,6.057252287645985,3.623638932245535,1.3210538392514897,4.958639998977875])",0.0,"[-280.8978670657362,-364.99207676432945,-413.95489343373526,-438.2708800271952,-438.390657268957,-438.6542149603981,-438.412236871064,-438.6811487423855,-438.655684139956,-438.5099945961625,-433.1395970581607,-438.65844993474917,-438.66018458817024,-438.5227796056002,-438.6542149603981,-438.6584015252447]","[1.0,3.00849135511222e-37,1.637071583100447e-58,4.5057684566684414e-69,3.997148425911499e-69,3.071062281950433e-69,3.9118155891019284e-69,2.989450944504195e-69,3.066553652828649e-69,3.547502682303923e-69,7.625296737857399e-67,3.058083912883212e-69,3.0527837954242734e-69,3.50243652650534e-69,3.071062281950433e-69,3.0582319567934077e-69]",0.0
309,764220116103995392,valor_ri,"Lojas Americanas triplica lucro no 2º trimestre, para R$ 50,6 milhões. https://t.co/RZjSzkMftX",1,"['lojas', 'americanas', 'triplica', 'lucro', 'no', '2º', 'trimestre,', 'para', 'r$', '50,6', 'milhões.', 'https://t.co/rzjszkmftx']","['lojas', 'americanas', 'triplica', 'lucro', '2º', 'trimestre,', 'para', 'r$', '50,6', 'milhões.', 'https://t.co/rzjszkmftx']","(65536,[1193,6365,10895,26138,28172,29126,34701,37144,39450,39584,62997],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1193,6365,10895,26138,28172,29126,34701,37144,39450,39584,62997],[0.0,0.0,5.268794927281715,6.280395838960195,4.299394370093611,1.9204870095399322,0.0,2.4196661279195992,2.5486963876633304,4.622167762356662,4.722251220913645])",1.0,"[-309.55967766381,-252.57828337717342,-297.6299285766975,-362.39245864880354,-362.79314650764576,-362.77968336439574,-362.8109331005876,-362.80188304232394,-362.7808943088156,-362.7941262521123,-360.7492868692748,-362.7831739646639,-360.72632102639704,-362.80466406265657,-362.77968336439574,-362.7831340640139]","[1.7918221056324475e-25,1.0,2.718435851640821e-20,2.0338065645255102e-48,1.3623638735485863e-48,1.3808295979652256e-48,1.3383462905631138e-48,1.3505133758411395e-48,1.3791585020750902e-48,1.3610297587346121e-48,1.0517925285081006e-47,1.3760180762352317e-48,1.0762273395114559e-47,1.3467627883307704e-48,1.3808295979652256e-48,1.3760729813462455e-48]",1.0
310,765594217842405376,valor_ri,Gol publica fato relevante sobre revisão de projeção para 2016. https://t.co/Wyeftg5oDT,0,"['gol', 'publica', 'fato', 'relevante', 'sobre', 'revisão', 'de', 'projeção', 'para', '2016.', 'https://t.co/wyeftg5odt']","['gol', 'publica', 'fato', 'relevante', 'sobre', 'revisão', 'de', 'projeção', 'para', '2016.', 'https://t.co/wyeftg5odt']","(65536,[6820,7273,28056,29126,30535,36449,42685,43134,43770,56168,62578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6820,7273,28056,29126,30535,36449,42685,43134,43770,56168,62578],[4.200954297280359,3.816542598370027,5.268794927281715,1.9204870095399322,2.3388140312905046,0.44193679431211436,0.0,5.268794927281715,2.887566706968556,1.3210538392514897,2.887566706968556])",0.0,"[-211.71192849158268,-285.28816383858674,-270.1143260643211,-343.21246106290323,-343.3335145710426,-343.6006690095047,-343.3503423946096,-343.62167203490935,-343.6018146791174,-343.4525901545435,-341.5687693353209,-343.60397145228546,-341.54704144435965,-343.4625599344333,-343.6006690095047,-343.60393370244213]","[1.0,1.1123641650870144e-32,4.3267420486686495e-26,7.763263674078473e-58,6.87814720580134e-58,5.265598823273754e-58,6.763371380288867e-58,5.156158628074461e-58,5.259569641094153e-58,6.106011212953657e-58,4.016895967254407e-57,5.2482381665194155e-58,4.1051297404900135e-57,6.0454380772998235e-58,5.265598823273754e-58,5.248436290427507e-58]",0.0
311,765662070104883200,valor_ri,Azul retoma expansão e prevê lucro para 2017. https://t.co/F0AeW13MPX,1,"['azul', 'retoma', 'expansão', 'e', 'prevê', 'lucro', 'para', '2017.', 'https://t.co/f0aew13mpx']","['azul', 'retoma', 'expansão', 'e', 'prevê', 'lucro', 'para', '2017.', 'https://t.co/f0aew13mpx']","(65536,[3377,17222,26341,28581,29126,39450,51103,52995,64199],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3377,17222,26341,28581,29126,39450,51103,52995,64199],[4.531195984150935,1.5182219041624387,0.0,5.720780051024772,1.9204870095399322,2.5486963876633304,0.0,4.958639998977875,4.958639998977875])",1.0,"[-215.7502277454157,-196.22003280949681,-244.61229344971414,-296.67660432788944,-297.0781744961184,-297.0671978585965,-295.69051760245355,-297.08529748163363,-297.0681851538892,-297.0789732917394,-293.62949258217395,-297.0700437804711,-295.0129267807277,-297.08756487577523,-297.0671978585965,-297.0700112490657]","[3.2971910127464543e-09,0.999999996702809,9.627382695861495e-22,2.3564884594619816e-44,1.5771231587919914e-44,1.5945300277044875e-44,6.317094020195679e-44,1.5659292477379721e-44,1.5929565325940338e-44,1.5758638627460234e-44,4.961455884510206e-43,1.5899985709633115e-44,1.2439166919838408e-43,1.5623826911757076e-44,1.5945300277044875e-44,1.5900502966927522e-44]",1.0
312,775748576228114432,valor_ri,"Ecorodovias realiza assembleia geral extraordinária dia 13 de Outubro, às 10h30. https://t.co/ZoZ9sGcuvo",0,"['ecorodovias', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '13', 'de', 'outubro,', 'às', '10h30.', 'https://t.co/zoz9sgcuvo']","['ecorodovias', 'realiza', 'assembleia', 'geral', 'extraordinária', 'dia', '13', 'de', 'outubro,', 'às', '10h30.', 'https://t.co/zoz9sgcuvo']","(65536,[8462,15477,17782,22457,25077,28415,35565,36449,40049,51746,55459,55943],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,15477,17782,22457,25077,28415,35565,36449,40049,51746,55459,55943],[1.6903392907821515,4.958639998977875,4.370853334075757,2.732216266949394,4.003128553950439,2.6968769005040847,0.0,0.44193679431211436,1.7586072619111544,2.7540353143440335,3.189353385601879,4.894101477840304])",0.0,"[-214.41822454612483,-341.7576965705479,-348.74521329845027,-378.01108450281475,-378.1316708002267,-378.3975085552582,-378.15023813675714,-378.4206826894113,-378.39877265415765,-378.25084220186454,-378.4266188212479,-378.40115237563924,-378.4026448912877,-378.26184257024937,-378.3975085552582,-378.40111072354784]","[1.0,4.979319241723945e-56,4.597587614596601e-59,8.964449851185587e-72,7.946093636827779e-72,6.091185258045905e-72,7.799917096139393e-72,5.951650358565934e-72,6.083490262107379e-72,7.053394849315896e-72,5.916425231329171e-72,6.069030461620436e-72,6.05997909501884e-72,6.976230106039331e-72,6.091185258045905e-72,6.06928325469656e-72]",0.0
313,775786482745442305,valor_ri,Ecorodovias publica fato relevante sobre redução de capital. https://t.co/HbstnwTRTo,0,"['ecorodovias', 'publica', 'fato', 'relevante', 'sobre', 'redução', 'de', 'capital.', 'https://t.co/hbstnwtrto']","['ecorodovias', 'publica', 'fato', 'relevante', 'sobre', 'redução', 'de', 'capital.', 'https://t.co/hbstnwtrto']","(65536,[25077,25250,27877,30535,36449,43770,53081,56168,62578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[25077,25250,27877,30535,36449,43770,53081,56168,62578],[4.003128553950439,0.0,6.057252287645985,2.3388140312905046,0.44193679431211436,2.887566706968556,6.280395838960195,1.3210538392514897,2.887566706968556])",0.0,"[-204.88649019034864,-265.51419465673933,-256.71740385939336,-297.3537431890791,-297.4754124021752,-297.7443020073769,-297.4899478409767,-297.76244387754804,-297.7452916071594,-297.5943617135285,-297.767090978164,-297.7471545720442,-297.7483229878713,-297.6029733515621,-297.7443020073769,-297.74712196470585]","[1.0,4.6743636902920486e-27,3.091150865093459e-23,6.949959373537105e-41,6.153780453993531e-41,4.702888976482794e-41,6.064979498708022e-41,4.618339041179559e-41,4.698237300602952e-41,5.463651229299988e-41,4.59692694559171e-41,4.689492797371679e-41,4.684016719557301e-41,5.416802255301863e-41,4.702888976482794e-41,4.689645711743153e-41]",0.0
314,778308226756538369,valor_ri,"JBS publica extrato da ata da reunião do conselho de administração realizada dia 30 de Agosto, às 10h30. https://t.co/SXgTlcwsQ7",0,"['jbs', 'publica', 'extrato', 'da', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', '30', 'de', 'agosto,', 'às', '10h30.', 'https://t.co/sxgtlcwsq7']","['jbs', 'publica', 'extrato', 'da', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', '30', 'de', 'agosto,', 'às', '10h30.', 'https://t.co/sxgtlcwsq7']","(65536,[8462,15477,18454,22076,33091,34240,36449,37972,40049,41954,43672,46257,47558,51852,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(65536,[8462,15477,18454,22076,33091,34240,36449,37972,40049,41954,43672,46257,47558,51852,52663,56168],[1.6903392907821515,4.958639998977875,1.9236870122706031,0.0,4.622167762356662,2.2071046859359265,0.8838735886242287,4.531195984150935,1.7586072619111544,4.26549281841793,3.4181949580307265,2.0985744442112164,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897])",0.0,"[-244.3206874473689,-395.70987978035225,-415.46308374964536,-446.6073472131867,-446.44712066470316,-446.9902547911198,-446.46911698998207,-444.6443423989052,-446.9917523419684,-446.6846295976294,-444.6513748069493,-446.9945715469577,-446.9963396982287,-445.1919510470716,-446.9902547911198,-446.99452220261844]","[1.0,1.7885832117313694e-66,4.718475085431267e-75,1.4061119561804166e-88,1.65046153361573e-88,9.587938791812952e-89,1.6145538116112806e-88,1.001248918195232e-87,9.573591111810838e-89,1.3015372075054315e-88,9.942324275778515e-88,9.546639205308561e-89,9.529774217382183e-89,5.790534396430855e-88,9.587938791812952e-89,9.547110289534604e-89]",0.0
315,778700631150211072,valor_ri,Bradesco publica fato relevante sobre proposta da diretoria para pagamento de juros sobre capital próprio. https://t.co/otvWtvY4fo,0,"['bradesco', 'publica', 'fato', 'relevante', 'sobre', 'proposta', 'da', 'diretoria', 'para', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio.', 'https://t.co/otvwtvy4fo']","['bradesco', 'publica', 'fato', 'relevante', 'sobre', 'proposta', 'da', 'diretoria', 'para', 'pagamento', 'de', 'juros', 'sobre', 'capital', 'próprio.', 'https://t.co/otvwtvy4fo']","(65536,[15039,16278,21024,25460,29126,30535,36449,40059,43770,46257,48465,56168,58496,62578,64780],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[15039,16278,21024,25460,29126,30535,36449,40059,43770,46257,48465,56168,58496,62578,64780],[4.57564774672177,5.101740842618549,5.469465622743866,6.280395838960195,1.9204870095399322,4.677628062581009,0.44193679431211436,3.977810745966149,2.887566706968556,1.0492872221056082,4.140329675463924,1.3210538392514897,2.8791984572980396,2.887566706968556,3.977810745966149])",0.0,"[-370.8590854763099,-478.9677811254013,-498.7469730066916,-578.7328140844431,-578.8507054664807,-579.1089484677725,-578.8793064772248,-568.7310861884214,-579.1108956779254,-578.970429556136,-575.908823901494,-579.1145613862273,-577.0585777534623,-578.2345192302896,-579.1089484677725,-579.1144972256023]","[1.0,1.1194121949819607e-47,2.8773728624019346e-56,5.267283971764056e-91,4.681522943575249e-91,3.616043495193171e-91,4.549523315012788e-91,1.1622029342304363e-86,3.609009149483206e-91,4.153284149605604e-91,8.872174728946368e-90,3.595803792962305e-91,2.809948321669866e-90,8.66948777146935e-91,3.616043495193171e-91,3.5960345093820614e-91]",0.0
316,781207232696446976,valor_ri,Cielo publica aviso aos acionistas referente ao pagamento de dividendos e juros sobre capital próprio. https://t.co/K0iDYGR82P,0,"['cielo', 'publica', 'aviso', 'aos', 'acionistas', 'referente', 'ao', 'pagamento', 'de', 'dividendos', 'e', 'juros', 'sobre', 'capital', 'próprio.', 'https://t.co/k0idygr82p']","['cielo', 'publica', 'aviso', 'aos', 'acionistas', 'referente', 'ao', 'pagamento', 'de', 'dividendos', 'e', 'juros', 'sobre', 'capital', 'próprio.', 'https://t.co/k0idygr82p']","(65536,[4119,4248,5034,10874,15039,17222,21348,30535,35703,36449,40059,47884,48465,54974,56168,64780],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[4119,4248,5034,10874,15039,17222,21348,30535,35703,36449,40059,47884,48465,54974,56168,64780],[3.774869901969459,3.589152756174366,3.6593570148476147,4.370853334075757,4.57564774672177,1.5182219041624387,0.0,2.3388140312905046,3.432583695482826,0.44193679431211436,3.977810745966149,4.6709579265260945,4.140329675463924,3.623638932245535,1.3210538392514897,3.977810745966149])",0.0,"[-324.98635727967024,-447.57009712152905,-483.8762313707387,-554.6113091611411,-554.7295244015602,-554.9886800937206,-553.3547611432884,-555.0228724307467,-554.9905452117579,-554.8491820725635,-548.0810215659685,-554.9940563780603,-554.996258514189,-554.8654125949527,-554.9886800937206,-554.9939949223727]","[1.0,5.788395745168483e-54,9.885632283524751e-70,1.8843019197020968e-100,1.674211281250998e-100,1.2919936433675892e-100,6.620066636179316e-100,1.2485640716556266e-100,1.2895861685296113e-100,1.485400609397723e-100,1.2918686474402704e-97,1.2850661569304076e-100,1.2822393799347737e-100,1.4614863767686895e-100,1.2919936433675892e-100,1.2851451339814813e-100]",0.0
317,782927239629434880,valor_ri,CCR publica ata da reunião do conselho de administração realizada dia https://t.co/fPJhKiuRJs,0,"['ccr', 'publica', 'ata', 'da', 'reunião', 'do', 'conselho', 'de', 'administração', 'realizada', 'dia', 'https://t.co/fpjhkiurjs']","['ccr', 'publica', 'ata', 'da', 'reunião', 'conselho', 'de', 'administração', 'realizada', 'dia', 'https://t.co/fpjhkiurjs']","(65536,[8462,18454,31578,34202,34240,36449,46257,47558,51852,52663,56168],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8462,18454,31578,34202,34240,36449,46257,47558,51852,52663,56168],[1.6903392907821515,1.9236870122706031,0.0,3.447182494903979,2.2071046859359265,0.44193679431211436,1.0492872221056082,2.014201019811435,1.9463784234726738,2.03547841825872,1.3210538392514897])",0.0,"[-97.98575288036866,-174.83472917902813,-181.45509483047536,-207.06180830644368,-207.18468979049806,-207.45699579217836,-207.1947117176801,-206.28282114390274,-207.457678103672,-207.30339048267797,-206.28602523733372,-207.45896258490944,-207.45976818689346,-206.55647282882305,-207.45699579217836,-207.4589401027281]","[1.0,4.2161267007100845e-34,5.6198585282134185e-37,4.254720351926838e-48,3.76274051989301e-48,2.8657828299091555e-48,3.7252189417119154e-48,9.272158498245528e-48,2.8638281402754445e-48,3.341590400278876e-48,9.24249718030306e-48,2.860151968254459e-48,2.857848752016606e-48,7.052375534105609e-48,2.8657828299091555e-48,2.8602162714325344e-48]",0.0
